iter	MultiClass
484	0.0001937901431
485	0.0001931007194
486	0.000192612935
487	0.0001918980663
488	0.0001905854314
489	0.0001898473094
490	0.0001891812602
491	0.0001887076541
492	0.0001881989693
493	0.0001876248285
494	0.000186991129
495	0.0001864910674
496	0.0001858438251
497	0.0001852550043
498	0.0001847275125
499	0.0001839233607
500	0.0001832386097
501	0.0001827107567
502	0.0001820731978
503	0.0001812982739
504	0.0001807617834
505	0.0001800035366
506	0.0001794459226
507	0.0001788151746
508	0.0001781023674
509	0.000177541456
510	0.000176783297
511	0.0001761198397
512	0.0001753185705
513	0.0001744184011
514	0.0001737304711
515	0.0001730832318
516	0.000172648866
517	0.0001721392946
518	0.0001716099303
519	0.0001710262251
520	0.0001706358843
521	0.0001702021596
522	0.0001698157541
523	0.0001691140759
524	0.0001684899694
525	0.0001679171809
526	0.0001674070538
527	0.0001668694551
528	0.0001663566154
529	0.0001659483879
530	0.0001654912473
531	0.0001649906993
532	0.0001645838403
533	0.000164033964
534	0.0001632763424
535	0.0001626116526
536	0.0001621494024
537	0.0001617704896
538	0.0001611446549
539	0.0001605861665
540	0.0001600455478
541	0.0001596259016
542	0.0001591706124
543	0.0001587479754
544	0.0001582913928
545	0.0001578137135
546	0.0001574064463
547	0.0001569337502
548	0.000156474485
549	0.000156122981
550	0.0001557041503
551	0.0001553182998
552	0.0001550164818
553	0.0001546071972
554	0.000154263113
555	0.0001538455093
556	0.0001533143008
557	0.000152862959
558	0.0001524580541
559	0.0001520667479
560	0.0001516402697
561	0.000151207849
562	0.0001508727462
563	0.0001503773091
564	0.0001500495736
565	0.0001496974803
566	0.000149107063
567	0.0001486929834
568	0.0001483174018
569	0.0001478384996
570	0.0001474829408
571	0.0001471341374
572	0.0001465381183
573	0.0001462339925
574	0.0001458909961
575	0.0001454247791
576	0.0001450713649
577	0.0001447368045
578	0.0001443558137
579	0.0001440195394
580	0.0001436609148
581	0.000143240725
582	0.0001429332283
583	0.0001426392925
584	0.0001422456914
585	0.0001419611475
586	0.0001415736759
587	0.0001412660266
588	0.0001409639348
589	0.0001405118871
590	0.0001401347011
591	0.0001396941966
592	0.0001392609186
593	0.0001388420493
594	0.0001385293895
595	0.0001382446663
596	0.0001379671997
597	0.0001375533163
598	0.0001372475032
599	0.0001370138878
600	0.000136792587
601	0.0001363674407
602	0.0001360061064
603	0.0001356426505
604	0.0001352924595
605	0.000134926613
606	0.0001346202928
607	0.0001341900083
608	0.0001337926326
609	0.0001335756679
610	0.0001332565341
611	0.0001327993723
612	0.0001323847249
613	0.000132042899
614	0.0001316216815
615	0.0001314307973
616	0.0001309748908
617	0.0001305705672
618	0.0001302644268
619	0.0001299896221
620	0.0001297166223
621	0.0001294523894
622	0.0001290756189
623	0.0001286803311
624	0.0001284651496
625	0.0001282031464
626	0.0001279315549
627	0.0001276251942
628	0.0001273371353
629	0.0001271290901
630	0.0001268359
631	0.0001264560329
632	0.0001261848066
633	0.0001259312632
634	0.000125664961
635	0.000125392786
636	0.0001250786036
637	0.0001248654084
638	0.0001245570824
639	0.0001242950375
640	0.0001240036113
641	0.0001237547107
642	0.0001234270797
643	0.0001230537306
644	0.0001228149554
645	0.0001225370772
646	0.0001222262435
647	0.0001219267943
648	0.0001216889536
649	0.0001214072075
650	0.0001211025859
651	0.0001208526229
652	0.0001205035153
653	0.0001202564255
654	0.0001198824682
655	0.0001196678626
656	0.0001192873446
657	0.0001191253535
658	0.0001188176269
659	0.000118574266
660	0.0001183492885
661	0.0001181435699
662	0.0001178675604
663	0.0001176622669
664	0.0001174124888
665	0.0001172012143
666	0.0001169537846
667	0.0001167404623
668	0.0001165508432
669	0.0001163433124
670	0.000116036998
671	0.0001157691916
672	0.0001155230842
673	0.0001151765655
674	0.000114994036
675	0.0001147806623
676	0.0001145524171
677	0.0001143116295
678	0.0001141539157
679	0.0001138627909
680	0.0001136453395
681	0.0001133046827
682	0.0001130203881
683	0.0001127483391
684	0.0001124614324
685	0.0001122898762
686	0.0001119738304
687	0.0001117354585
688	0.0001115437092
689	0.000111295471
690	0.0001109953264
691	0.0001107387527
692	0.000110565077
693	0.0001103191355
694	0.0001101105653
695	0.0001098865061
696	0.0001096410401
697	0.0001094437339
698	0.0001092252609
699	0.000109034803
700	0.0001088228657
701	0.0001086475662
702	0.0001084797451
703	0.0001082071893
704	0.0001078740524
705	0.0001076593304
706	0.0001074053407
707	0.0001072021836
708	0.0001070310934
709	0.0001067752387
710	0.000106623091
711	0.0001063890198
712	0.0001061427789
713	0.0001058619241
714	0.0001057323211
715	0.0001054900345
716	0.0001052820359
717	0.0001051171991
718	0.0001047937864
719	0.0001045689182
720	0.0001043363052
721	0.0001041496477
722	0.0001039072351
723	0.0001036789521
724	0.0001034844971
725	0.0001033292871
726	0.000103131777
727	0.0001030147397
728	0.0001028550973
729	0.0001026389748
730	0.000102507513
731	0.0001023436225
732	0.000102053241
733	0.0001018823692
734	0.000101786154
735	0.0001016146599
736	0.0001014339492
737	0.0001012947271
738	0.0001010491996
739	0.0001008516144
740	0.000100485264
741	0.000100291941
742	0.000100108119
743	9.995506785e-05
744	9.977021437e-05
745	9.9593123e-05
746	9.934785679e-05
747	9.920873964e-05
748	9.899807523e-05
749	9.877462722e-05
750	9.863943698e-05
751	9.848738324e-05
752	9.833271458e-05
753	9.814726067e-05
754	9.794865862e-05
755	9.774151612e-05
756	9.761728477e-05
757	9.745323486e-05
758	9.732449393e-05
759	9.711683321e-05
760	9.690978913e-05
761	9.676087721e-05
762	9.662013869e-05
763	9.638014579e-05
764	9.623494792e-05
765	9.609275817e-05
766	9.594329477e-05
767	9.576489997e-05
768	9.562033778e-05
769	9.540450707e-05
770	9.526389631e-05
771	9.509719289e-05
772	9.493098483e-05
773	9.475858587e-05
774	9.458543091e-05
775	9.443319423e-05
776	9.428982906e-05
777	9.415373819e-05
778	9.398371773e-05
779	9.385546672e-05
780	9.371217173e-05
781	9.35721874e-05
782	9.343950595e-05
783	9.33017113e-05
784	9.316957764e-05
785	9.298982669e-05
786	9.283815383e-05
787	9.268271384e-05
788	9.253863908e-05
789	9.233995512e-05
790	9.212145507e-05
791	9.199184534e-05
792	9.185744982e-05
793	9.17249452e-05
794	9.154012029e-05
795	9.138503882e-05
796	9.124217719e-05
797	9.1112247e-05
798	9.093703111e-05
799	9.079014404e-05
800	9.059540473e-05
801	9.046839742e-05
802	9.030401712e-05
803	9.015459173e-05
804	9.001207079e-05
805	8.989395611e-05
806	8.964513031e-05
807	8.950797805e-05
808	8.938424952e-05
809	8.924627185e-05
810	8.906749182e-05
811	8.890540506e-05
812	8.869684991e-05
813	8.854909502e-05
814	8.838549463e-05
815	8.824552302e-05
816	8.813906448e-05
817	8.80146525e-05
818	8.782825045e-05
819	8.768585077e-05
820	8.75460088e-05
821	8.738319061e-05
822	8.720843869e-05
823	8.702950352e-05
824	8.687908266e-05
825	8.668564224e-05
826	8.650861659e-05
827	8.629960835e-05
828	8.609888877e-05
829	8.591215311e-05
830	8.578160238e-05
831	8.565860486e-05
832	8.548878243e-05
833	8.53699532e-05
834	8.526757912e-05
835	8.515642928e-05
836	8.498466083e-05
837	8.487409463e-05
838	8.476420099e-05
839	8.465136276e-05
840	8.452903078e-05
841	8.440499579e-05
842	8.430622691e-05
843	8.416732013e-05
844	8.402446658e-05
845	8.388191009e-05
846	8.375185618e-05
847	8.364762023e-05
848	8.348161376e-05
849	8.335409297e-05
850	8.321855599e-05
851	8.297220951e-05
852	8.285057644e-05
853	8.27523994e-05
854	8.262346688e-05
855	8.25134134e-05
856	8.239842104e-05
857	8.228138571e-05
858	8.215645135e-05
859	8.19623119e-05
860	8.186275113e-05
861	8.170676424e-05
862	8.158201349e-05
863	8.148760855e-05
864	8.135890643e-05
865	8.126251527e-05
866	8.116098164e-05
867	8.100908648e-05
868	8.082556838e-05
869	8.064762095e-05
870	8.054800518e-05
871	8.036341645e-05
872	8.024036151e-05
873	8.013922151e-05
874	8.00233253e-05
875	7.991956165e-05
876	7.978700005e-05
877	7.964409918e-05
878	7.956276082e-05
879	7.944943674e-05
880	7.930144279e-05
881	7.916081229e-05
882	7.903175822e-05
883	7.890364191e-05
884	7.88149128e-05
885	7.871247328e-05
886	7.863149033e-05
887	7.853775173e-05
888	7.843287756e-05
889	7.830101499e-05
890	7.819714382e-05
891	7.810147348e-05
892	7.800291922e-05
893	7.791395482e-05
894	7.780573475e-05
895	7.769775941e-05
896	7.758396474e-05
897	7.749384418e-05
898	7.738801841e-05
899	7.725761997e-05
900	7.715345267e-05
901	7.706386064e-05
902	7.698759895e-05
903	7.685154364e-05
904	7.670747197e-05
905	7.660201402e-05
906	7.650099945e-05
907	7.640925117e-05
908	7.626951762e-05
909	7.609303365e-05
910	7.59338587e-05
911	7.581680395e-05
912	7.574658714e-05
913	7.562257504e-05
914	7.554686656e-05
915	7.545595213e-05
916	7.534765152e-05
917	7.522533209e-05
918	7.511176585e-05
919	7.5022816e-05
920	7.49105109e-05
921	7.480645664e-05
922	7.469572812e-05
923	7.455779797e-05
924	7.447374052e-05
925	7.435921571e-05
926	7.426164451e-05
927	7.418463521e-05
928	7.410728431e-05
929	7.400985562e-05
930	7.388427739e-05
931	7.376563455e-05
932	7.366979762e-05
933	7.358996141e-05
934	7.349153218e-05
935	7.339622329e-05
936	7.331447462e-05
937	7.322026857e-05
938	7.31111674e-05
939	7.301935097e-05
940	7.293047448e-05
941	7.283729508e-05
942	7.271339965e-05
943	7.260069166e-05
944	7.250303783e-05
945	7.238379028e-05
946	7.229269574e-05
947	7.22053491e-05
948	7.207963818e-05
949	7.195623475e-05
950	7.181047073e-05
951	7.173681002e-05
952	7.16586621e-05
953	7.156174584e-05
954	7.145413996e-05
955	7.137397493e-05
956	7.130988205e-05
957	7.122080408e-05
958	7.112349675e-05
959	7.100691044e-05
960	7.092087371e-05
961	7.085204771e-05
962	7.076875252e-05
963	7.069166613e-05
964	7.062756726e-05
965	7.053247148e-05
966	7.045065792e-05
967	7.033075283e-05
968	7.019662514e-05
969	7.008477405e-05
970	6.996900951e-05
971	6.988282352e-05
972	6.980301196e-05
973	6.972955522e-05
974	6.96205662e-05
975	6.95427649e-05
976	6.946233996e-05
977	6.937049299e-05
978	6.929550375e-05
979	6.921228434e-05
980	6.910768963e-05
981	6.903461883e-05
982	6.893644891e-05
983	6.887279442e-05
984	6.875364973e-05
985	6.863714073e-05
986	6.853028575e-05
987	6.84321536e-05
988	6.83100604e-05
989	6.823853637e-05
990	6.81474972e-05
991	6.807231381e-05
992	6.797563679e-05
993	6.789626611e-05
994	6.780013427e-05
995	6.769481941e-05
996	6.758027112e-05
997	6.748585209e-05
998	6.739741479e-05
999	6.732732796e-05
1000	6.725987391e-05
1001	6.718277275e-05
1002	6.709185008e-05
1003	6.698643289e-05
1004	6.688501431e-05
1005	6.681970323e-05
1006	6.673646164e-05
1007	6.66699275e-05
1008	6.658320189e-05
1009	6.650322662e-05
1010	6.640692014e-05
1011	6.627807509e-05
1012	6.617647924e-05
1013	6.609874706e-05
1014	6.601252376e-05
1015	6.592832715e-05
1016	6.586019752e-05
1017	6.578590724e-05
1018	6.56695389e-05
1019	6.558462203e-05
1020	6.547982953e-05
1021	6.540330167e-05
1022	6.531295682e-05
1023	6.523302418e-05
1024	6.51348279e-05
1025	6.5060649e-05
1026	6.499656197e-05
1027	6.493305231e-05
1028	6.48570596e-05
1029	6.477176546e-05
1030	6.467355528e-05
1031	6.45734387e-05
1032	6.449994389e-05
1033	6.443270215e-05
1034	6.436985323e-05
1035	6.427569503e-05
1036	6.417172746e-05
1037	6.408371038e-05
1038	6.39905912e-05
1039	6.393134607e-05
1040	6.385167569e-05
1041	6.374628683e-05
1042	6.368636027e-05
1043	6.358674298e-05
1044	6.349934879e-05
1045	6.342208533e-05
1046	6.334963544e-05
1047	6.327704309e-05
1048	6.318000585e-05
1049	6.309131049e-05
1050	6.300065764e-05
1051	6.292084003e-05
1052	6.284650171e-05
1053	6.279058707e-05
1054	6.271141669e-05
1055	6.264314427e-05
1056	6.255301705e-05
1057	6.245988443e-05
1058	6.238027742e-05
1059	6.230508535e-05
1060	6.224200047e-05
1061	6.217052101e-05
1062	6.210567319e-05
1063	6.207042147e-05
1064	6.200399862e-05
1065	6.192090335e-05
1066	6.18676706e-05
1067	6.180496636e-05
1068	6.16980106e-05
1069	6.161161535e-05
1070	6.15189369e-05
1071	6.143090727e-05
1072	6.137689538e-05
1073	6.129953509e-05
1074	6.12411104e-05
1075	6.117962315e-05
1076	6.112629819e-05
1077	6.10560356e-05
1078	6.09833656e-05
1079	6.089682548e-05
1080	6.083131123e-05
1081	6.074805055e-05
1082	6.067240051e-05
1083	6.058100234e-05
1084	6.050435608e-05
1085	6.044108428e-05
1086	6.03603108e-05
1087	6.030464496e-05
1088	6.024700383e-05
1089	6.015768815e-05
1090	6.011467532e-05
1091	6.00419534e-05
1092	5.997950915e-05
1093	5.993113495e-05
1094	5.988130063e-05
1095	5.981768623e-05
1096	5.975247265e-05
1097	5.968582664e-05
1098	5.958603091e-05
1099	5.951819678e-05
1100	5.94357244e-05
1101	5.935739637e-05
1102	5.925532426e-05
1103	5.915308114e-05
1104	5.907246115e-05
1105	5.898994864e-05
1106	5.89167534e-05
1107	5.885962622e-05
1108	5.880275167e-05
1109	5.873789606e-05
1110	5.867116435e-05
1111	5.858035765e-05
1112	5.849962382e-05
1113	5.843824295e-05
1114	5.838070897e-05
1115	5.833281087e-05
1116	5.827363862e-05
1117	5.822134816e-05
1118	5.816026822e-05
1119	5.80767398e-05
1120	5.801494726e-05
1121	5.795140083e-05
1122	5.790143501e-05
1123	5.784795065e-05
1124	5.777509233e-05
1125	5.770503828e-05
1126	5.763868325e-05
1127	5.755871079e-05
1128	5.749257172e-05
1129	5.742864466e-05
1130	5.737307385e-05
1131	5.731889295e-05
1132	5.725077398e-05
1133	5.718097655e-05
1134	5.714040679e-05
1135	5.708475075e-05
1136	5.701882143e-05
1137	5.693893316e-05
1138	5.685882785e-05
1139	5.680046516e-05
1140	5.673742421e-05
1141	5.669483992e-05
1142	5.662666179e-05
1143	5.654105491e-05
1144	5.648068944e-05
1145	5.640151895e-05
1146	5.633894941e-05
1147	5.627810589e-05
1148	5.62336856e-05
1149	5.617997926e-05
1150	5.610943641e-05
1151	5.605092321e-05
1152	5.594861511e-05
1153	5.588178132e-05
1154	5.582362296e-05
1155	5.5797493e-05
1156	5.574503972e-05
1157	5.567702721e-05
1158	5.560176412e-05
1159	5.554784667e-05
1160	5.549743428e-05
1161	5.542850211e-05
1162	5.536792041e-05
1163	5.530705405e-05
1164	5.52588737e-05
1165	5.52039947e-05
1166	5.512092173e-05
1167	5.50758025e-05
1168	5.500292525e-05
1169	5.494271966e-05
1170	5.488646004e-05
1171	5.48310312e-05
1172	5.477721205e-05
1173	5.473224597e-05
1174	5.466957545e-05
1175	5.462469837e-05
1176	5.457313049e-05
1177	5.450812775e-05
1178	5.447074495e-05
1179	5.438775305e-05
1180	5.433984451e-05
1181	5.426541696e-05
1182	5.419543604e-05
1183	5.40955362e-05
1184	5.404673256e-05
1185	5.397150284e-05
1186	5.391085929e-05
1187	5.384495524e-05
1188	5.379511527e-05
1189	5.374243458e-05
1190	5.368876171e-05
1191	5.366119252e-05
1192	5.359095186e-05
1193	5.350957432e-05
1194	5.346405222e-05
1195	5.341008527e-05
1196	5.329974024e-05
1197	5.323712996e-05
1198	5.318202184e-05
1199	5.311454836e-05
1200	5.306616166e-05
1201	5.299626417e-05
1202	5.295246105e-05
1203	5.290133958e-05
1204	5.284845509e-05
1205	5.280139193e-05
1206	5.274650081e-05
1207	5.267591364e-05
1208	5.262597184e-05
1209	5.256952954e-05
1210	5.251391275e-05
1211	5.246799964e-05
1212	5.241395362e-05
1213	5.236479711e-05
1214	5.229983089e-05
1215	5.223772934e-05
1216	5.220331356e-05
1217	5.214591735e-05
1218	5.209219538e-05
1219	5.204253001e-05
1220	5.199625624e-05
1221	5.195351183e-05
1222	5.189779817e-05
1223	5.185304783e-05
1224	5.180277237e-05
1225	5.17654056e-05
1226	5.171097231e-05
1227	5.165361704e-05
1228	5.159948902e-05
1229	5.155106647e-05
1230	5.146807709e-05
1231	5.139916053e-05
1232	5.134985505e-05
1233	5.131093471e-05
1234	5.124688031e-05
1235	5.119169219e-05
1236	5.113411663e-05
1237	5.105718442e-05
1238	5.099804057e-05
1239	5.095530908e-05
1240	5.089714323e-05
1241	5.083958519e-05
1242	5.080186847e-05
1243	5.071399064e-05
1244	5.066277141e-05
1245	5.06223193e-05
1246	5.056135404e-05
1247	5.052493234e-05
1248	5.046713772e-05
1249	5.04165222e-05
1250	5.035171166e-05
1251	5.030099945e-05
1252	5.025118187e-05
1253	5.020812139e-05
1254	5.016836054e-05
1255	5.010848207e-05
1256	5.00817339e-05
1257	5.003363881e-05
1258	4.999412371e-05
1259	4.994985488e-05
1260	4.99039568e-05
1261	4.986784007e-05
1262	4.98211325e-05
1263	4.977632771e-05
1264	4.974107418e-05
1265	4.968473453e-05
1266	4.964488157e-05
1267	4.961432781e-05
1268	4.956713837e-05
1269	4.952466061e-05
1270	4.948212263e-05
1271	4.94307497e-05
1272	4.938927835e-05
1273	4.934159082e-05
1274	4.930164803e-05
1275	4.925642067e-05
1276	4.920305146e-05
1277	4.91617352e-05
1278	4.912601372e-05
1279	4.906398879e-05
1280	4.901342398e-05
1281	4.897316615e-05
1282	4.891176962e-05
1283	4.887418569e-05
1284	4.881427907e-05
1285	4.875648076e-05
1286	4.867835627e-05
1287	4.862557004e-05
1288	4.856508479e-05
1289	4.851636801e-05
1290	4.846404367e-05
1291	4.841558558e-05
1292	4.837950088e-05
1293	4.833889926e-05
1294	4.82859896e-05
1295	4.823939115e-05
1296	4.820496391e-05
1297	4.81696196e-05
1298	4.813180736e-05
1299	4.808195848e-05
1300	4.80358797e-05
1301	4.799926032e-05
1302	4.793917292e-05
1303	4.790312592e-05
1304	4.786146635e-05
1305	4.782139487e-05
1306	4.777525129e-05
1307	4.773850478e-05
1308	4.765794701e-05
1309	4.76044421e-05
1310	4.755421926e-05
1311	4.751565684e-05
1312	4.746147921e-05
1313	4.742105796e-05
1314	4.738110309e-05
1315	4.7337361e-05
1316	4.730386957e-05
1317	4.726371562e-05
1318	4.719542164e-05
1319	4.714976074e-05
1320	4.711345799e-05
1321	4.708028546e-05
1322	4.702517982e-05
1323	4.698283838e-05
1324	4.694313915e-05
1325	4.690516837e-05
1326	4.685316861e-05
1327	4.682224298e-05
1328	4.675033808e-05
1329	4.670193281e-05
1330	4.665614747e-05
1331	4.660619128e-05
1332	4.656938283e-05
